Plot Title: 21661325,,,,,,,
#,"Date Time, GMT+03:00","DO conc, mg/L (LGR S/N: 21661325, SEN S/N: 21661325)","Temp, °C (LGR S/N: 21661325, SEN S/N: 21661325)",,,Stopped (LGR S/N: 21661325),End Of File (LGR S/N: 21661325)
1502,7/30/2023 15:05,10.92,37.4,21661325,control,,
1503,7/30/2023 15:10,10.37,37.2,21661325,control,,
1504,7/30/2023 15:15,10.64,37.28,21661325,control,,
1505,7/30/2023 15:20,10.71,37.16,21661325,control,,
1506,7/30/2023 15:25,10.52,37.12,21661325,control,,
1507,7/30/2023 15:30,10.47,37.08,21661325,control,,
1508,7/30/2023 15:35,10.46,37.1,21661325,control,,
1509,7/30/2023 15:40,10.47,37.12,21661325,control,,
1510,7/30/2023 15:45,9.96,37.1,21661325,control,,
1511,7/30/2023 15:50,10.44,37.12,21661325,control,,
1512,7/30/2023 15:55,10.52,37.16,21661325,control,,
1513,7/30/2023 16:00,10.34,37.18,21661325,control,,
1514,7/30/2023 16:05,10.38,37.18,21661325,control,,
1515,7/30/2023 16:10,10.13,37.12,21661325,control,,
1516,7/30/2023 16:15,9.97,36.94,21661325,control,,
1517,7/30/2023 16:20,9.76,36.76,21661325,control,,
1518,7/30/2023 16:25,9.62,36.56,21661325,control,,
1519,7/30/2023 16:30,9.5,36.42,21661325,control,,
1520,7/30/2023 16:35,9.46,36.3,21661325,control,,
1521,7/30/2023 16:40,9.39,36.2,21661325,control,,
1522,7/30/2023 16:45,9.33,36.12,21661325,control,,
1523,7/30/2023 16:50,9.29,36.02,21661325,control,,
1524,7/30/2023 16:55,9.23,35.92,21661325,control,,
1525,7/30/2023 17:00,9.17,35.82,21661325,control,,
1526,7/30/2023 17:05,9.07,35.68,21661325,control,,
1527,7/30/2023 17:10,9.03,35.52,21661325,control,,
1528,7/30/2023 17:15,8.97,35.42,21661325,control,,
1529,7/30/2023 17:20,8.92,35.28,21661325,control,,
1530,7/30/2023 17:25,8.88,35.2,21661325,control,,
1531,7/30/2023 17:30,8.83,35.12,21661325,control,,
1532,7/30/2023 17:35,8.79,35.06,21661325,control,,
1533,7/30/2023 17:40,8.8,35,21661325,control,,
1534,7/30/2023 17:45,8.72,34.92,21661325,control,,
1535,7/30/2023 17:50,8.63,34.86,21661325,control,,
1536,7/30/2023 17:55,8.59,34.78,21661325,control,,
1537,7/30/2023 18:00,8.55,34.7,21661325,control,,
1538,7/30/2023 18:05,8.52,34.66,21661325,control,,
1539,7/30/2023 18:10,8.49,34.6,21661325,control,,
1540,7/30/2023 18:15,8.39,34.5,21661325,control,,
1541,7/30/2023 18:20,8.31,34.38,21661325,control,,
1542,7/30/2023 18:25,8.27,34.3,21661325,control,,
1543,7/30/2023 18:30,8.19,34.22,21661325,control,,
1544,7/30/2023 18:35,8.16,34.18,21661325,control,,
1545,7/30/2023 18:40,8.1,34.14,21661325,control,,
1546,7/30/2023 18:45,8.04,34.1,21661325,control,,
1547,7/30/2023 18:50,8,34.04,21661325,control,,
1548,7/30/2023 18:55,7.94,33.98,21661325,control,,
1549,7/30/2023 19:00,7.92,33.94,21661325,control,,
1550,7/30/2023 19:05,7.87,33.88,21661325,control,,
1551,7/30/2023 19:10,7.85,33.82,21661325,control,,
1552,7/30/2023 19:15,7.75,33.8,21661325,control,,
1553,7/30/2023 19:20,7.7,33.78,21661325,control,,
1554,7/30/2023 19:25,7.63,33.74,21661325,control,,
1555,7/30/2023 19:30,7.58,33.7,21661325,control,,
1556,7/30/2023 19:35,7.52,33.68,21661325,control,,
1557,7/30/2023 19:40,7.45,33.64,21661325,control,,
1558,7/30/2023 19:45,7.46,33.6,21661325,control,,
1559,7/30/2023 19:50,7.42,33.56,21661325,control,,
1560,7/30/2023 19:55,7.38,33.52,21661325,control,,
1561,7/30/2023 20:00,7.34,33.5,21661325,control,,
1562,7/30/2023 20:05,7.32,33.48,21661325,control,,
1563,7/30/2023 20:10,7.27,33.44,21661325,control,,
1564,7/30/2023 20:15,7.22,33.44,21661325,control,,
1565,7/30/2023 20:20,7.2,33.42,21661325,control,,
1566,7/30/2023 20:25,7.1,33.4,21661325,control,,
1567,7/30/2023 20:30,7.06,33.4,21661325,control,,
1568,7/30/2023 20:35,6.95,33.4,21661325,control,,
1569,7/30/2023 20:40,6.96,33.4,21661325,control,,
1570,7/30/2023 20:45,6.94,33.38,21661325,control,,
1571,7/30/2023 20:50,6.88,33.38,21661325,control,,
1572,7/30/2023 20:55,6.83,33.34,21661325,control,,
1573,7/30/2023 21:00,6.75,33.34,21661325,control,,
1574,7/30/2023 21:05,6.68,33.34,21661325,control,,
1575,7/30/2023 21:10,6.61,33.34,21661325,control,,
1576,7/30/2023 21:15,6.5,33.34,21661325,control,,
1577,7/30/2023 21:20,6.65,33.36,21661325,control,,
1578,7/30/2023 21:25,6.49,33.36,21661325,control,,
1579,7/30/2023 21:30,6.46,33.36,21661325,control,,
1580,7/30/2023 21:35,6.41,33.36,21661325,control,,
1581,7/30/2023 21:40,6.37,33.36,21661325,control,,
1582,7/30/2023 21:45,6.33,33.38,21661325,control,,
1583,7/30/2023 21:50,6.28,33.38,21661325,control,,
1584,7/30/2023 21:55,6.3,33.38,21661325,control,,
1585,7/30/2023 22:00,6.26,33.38,21661325,control,,
1586,7/30/2023 22:05,6.19,33.4,21661325,control,,
1587,7/30/2023 22:10,6.28,33.42,21661325,control,,
1588,7/30/2023 22:15,6.2,33.46,21661325,control,,
1589,7/30/2023 22:20,6.4,33.52,21661325,control,,
1590,7/30/2023 22:25,6.22,33.64,21661325,control,,
1591,7/30/2023 22:30,6.09,33.64,21661325,control,,
1592,7/30/2023 22:35,6.23,33.6,21661325,control,,
1593,7/30/2023 22:40,6.13,33.56,21661325,control,,
1594,7/30/2023 22:45,5.97,33.54,21661325,control,,
1595,7/30/2023 22:50,6.04,33.54,21661325,control,,
1596,7/30/2023 22:55,6.03,33.52,21661325,control,,
1597,7/30/2023 23:00,6.25,33.56,21661325,control,,
1598,7/30/2023 23:05,6.23,33.62,21661325,control,,
1599,7/30/2023 23:10,6.17,33.76,21661325,control,,
1600,7/30/2023 23:15,6.32,33.84,21661325,control,,
1601,7/30/2023 23:20,6.46,33.98,21661325,control,,
1602,7/30/2023 23:25,6.7,34.06,21661325,control,,
1603,7/30/2023 23:30,6.3,34.14,21661325,control,,
1604,7/30/2023 23:35,6.07,34.16,21661325,control,,
1605,7/30/2023 23:40,6.45,34.2,21661325,control,,
1606,7/30/2023 23:45,6.47,34.2,21661325,control,,
1607,7/30/2023 23:50,6.33,34.2,21661325,control,,
1608,7/30/2023 23:55,5.88,34.14,21661325,control,,
1609,7/31/2023 0:00,6.09,34.12,21661325,control,,
1610,7/31/2023 0:05,5.69,34.1,21661325,control,,
1611,7/31/2023 0:10,5.34,34.04,21661325,control,,
1612,7/31/2023 0:15,5.32,33.98,21661325,control,,
1613,7/31/2023 0:20,5.64,33.92,21661325,control,,
1614,7/31/2023 0:25,5.98,33.9,21661325,control,,
1615,7/31/2023 0:30,5.8,33.96,21661325,control,,
1616,7/31/2023 0:35,5.87,33.96,21661325,control,,
1617,7/31/2023 0:40,5.89,33.96,21661325,control,,
1618,7/31/2023 0:45,5.94,33.96,21661325,control,,
1619,7/31/2023 0:50,5.89,33.94,21661325,control,,
1620,7/31/2023 0:55,5.88,33.92,21661325,control,,
1621,7/31/2023 1:00,5.68,33.92,21661325,control,,
1622,7/31/2023 1:05,5.62,33.92,21661325,control,,
1623,7/31/2023 1:10,5.63,33.9,21661325,control,,
1624,7/31/2023 1:15,5.55,33.9,21661325,control,,
1625,7/31/2023 1:20,5.79,33.88,21661325,control,,
1626,7/31/2023 1:25,5.7,33.86,21661325,control,,
1627,7/31/2023 1:30,5.79,33.82,21661325,control,,
1628,7/31/2023 1:35,5.85,33.74,21661325,control,,
1629,7/31/2023 1:40,5.77,33.7,21661325,control,,
1630,7/31/2023 1:45,5.79,33.68,21661325,control,,
1631,7/31/2023 1:50,5.88,33.68,21661325,control,,
1632,7/31/2023 1:55,6.12,33.68,21661325,control,,
1633,7/31/2023 2:00,6.16,33.7,21661325,control,,
1634,7/31/2023 2:05,6.17,33.7,21661325,control,,
1635,7/31/2023 2:10,6.33,33.7,21661325,control,,
1636,7/31/2023 2:15,6.56,33.68,21661325,control,,
1637,7/31/2023 2:20,6.56,33.66,21661325,control,,
1638,7/31/2023 2:25,5.64,33.58,21661325,control,,
1639,7/31/2023 2:30,5.44,33.24,21661325,control,,
1640,7/31/2023 2:35,5.3,33.02,21661325,control,,
1641,7/31/2023 2:40,5.07,32.86,21661325,control,,
1642,7/31/2023 2:45,4.81,32.68,21661325,control,,
1643,7/31/2023 2:50,4.77,32.5,21661325,control,,
1644,7/31/2023 2:55,4.14,32.34,21661325,control,,
1645,7/31/2023 3:00,3.61,32.18,21661325,control,,
1646,7/31/2023 3:05,3.06,32.02,21661325,control,,
1647,7/31/2023 3:10,2.81,31.86,21661325,control,,
1648,7/31/2023 3:15,2.6,31.66,21661325,control,,
1649,7/31/2023 3:20,2.64,31.46,21661325,control,,
1650,7/31/2023 3:25,2.78,31.32,21661325,control,,
1651,7/31/2023 3:30,2.91,31.26,21661325,control,,
1652,7/31/2023 3:35,3.02,31.22,21661325,control,,
1653,7/31/2023 3:40,3,31.22,21661325,control,,
1654,7/31/2023 3:45,2.98,31.22,21661325,control,,
1655,7/31/2023 3:50,3,31.24,21661325,control,,
1656,7/31/2023 3:55,3.13,31.3,21661325,control,,
1657,7/31/2023 4:00,3.28,31.42,21661325,control,,
1658,7/31/2023 4:05,3.42,31.52,21661325,control,,
1659,7/31/2023 4:10,3.49,31.6,21661325,control,,
1660,7/31/2023 4:15,3.66,31.7,21661325,control,,
1661,7/31/2023 4:20,3.71,31.8,21661325,control,,
1662,7/31/2023 4:25,3.8,31.86,21661325,control,,
1663,7/31/2023 4:30,3.86,31.92,21661325,control,,
1664,7/31/2023 4:35,3.99,32,21661325,control,,
1665,7/31/2023 4:40,4.04,32.02,21661325,control,,
1666,7/31/2023 4:45,3.97,32.02,21661325,control,,
1667,7/31/2023 4:50,3.98,32.04,21661325,control,,
1668,7/31/2023 4:55,4.15,32.06,21661325,control,,
1669,7/31/2023 5:00,4.23,32.08,21661325,control,,
1670,7/31/2023 5:05,4.22,32.14,21661325,control,,
1671,7/31/2023 5:10,4.47,32.18,21661325,control,,
1672,7/31/2023 5:15,4.56,32.24,21661325,control,,
1673,7/31/2023 5:20,4.52,32.26,21661325,control,,
1674,7/31/2023 5:25,4.48,32.28,21661325,control,,
1675,7/31/2023 5:30,4.46,32.3,21661325,control,,
1676,7/31/2023 5:35,4.49,32.36,21661325,control,,
1677,7/31/2023 5:40,4.59,32.42,21661325,control,,
1678,7/31/2023 5:45,4.76,32.5,21661325,control,,
1679,7/31/2023 5:50,4.88,32.6,21661325,control,,
1680,7/31/2023 5:55,4.98,32.7,21661325,control,,
1681,7/31/2023 6:00,5.02,32.76,21661325,control,,
1682,7/31/2023 6:05,5.05,32.8,21661325,control,,
1683,7/31/2023 6:10,5.01,32.86,21661325,control,,
1684,7/31/2023 6:15,4.94,32.86,21661325,control,,
1685,7/31/2023 6:20,4.67,32.8,21661325,control,,
1686,7/31/2023 6:25,4.52,32.72,21661325,control,,
1687,7/31/2023 6:30,4.37,32.62,21661325,control,,
1688,7/31/2023 6:35,4.33,32.6,21661325,control,,
1689,7/31/2023 6:40,4.27,32.6,21661325,control,,
1690,7/31/2023 6:45,4.37,32.62,21661325,control,,
1691,7/31/2023 6:50,4.45,32.66,21661325,control,,
1692,7/31/2023 6:55,4.53,32.7,21661325,control,,
1693,7/31/2023 7:00,4.57,32.74,21661325,control,,
1694,7/31/2023 7:05,4.67,32.78,21661325,control,,
1695,7/31/2023 7:10,4.74,32.82,21661325,control,,
1696,7/31/2023 7:15,4.76,32.86,21661325,control,,
1697,7/31/2023 7:20,4.88,32.92,21661325,control,,
1698,7/31/2023 7:25,4.94,32.96,21661325,control,,
1699,7/31/2023 7:30,5.05,33,21661325,control,,
1700,7/31/2023 7:35,5.07,33.04,21661325,control,,
1701,7/31/2023 7:40,5.16,33.06,21661325,control,,
1702,7/31/2023 7:45,5.26,33.14,21661325,control,,
1703,7/31/2023 7:50,5.38,33.2,21661325,control,,
1704,7/31/2023 7:55,5.36,33.26,21661325,control,,
1705,7/31/2023 8:00,5.32,33.24,21661325,control,,
1706,7/31/2023 8:05,5.45,33.34,21661325,control,,
1707,7/31/2023 8:10,5.42,33.38,21661325,control,,
1708,7/31/2023 8:15,5.64,33.46,21661325,control,,
1709,7/31/2023 8:20,5.87,33.56,21661325,control,,
1710,7/31/2023 8:25,5.7,33.62,21661325,control,,
1711,7/31/2023 8:30,6.19,33.7,21661325,control,,
1712,7/31/2023 8:35,6.01,33.74,21661325,control,,
1713,7/31/2023 8:40,6.36,33.8,21661325,control,,
1714,7/31/2023 8:45,6.5,33.9,21661325,control,,
1715,7/31/2023 8:50,6.47,33.9,21661325,control,,
1716,7/31/2023 8:55,6.39,33.92,21661325,control,,
1717,7/31/2023 9:00,6.3,33.92,21661325,control,,
1718,7/31/2023 9:05,6.32,33.92,21661325,control,,
1719,7/31/2023 9:10,6.23,33.94,21661325,control,,
1720,7/31/2023 9:15,6.43,33.98,21661325,control,,
1721,7/31/2023 9:20,6.78,34.02,21661325,control,,
1722,7/31/2023 9:25,6.69,34.08,21661325,control,,
1723,7/31/2023 9:30,6.8,34.12,21661325,control,,
1724,7/31/2023 9:35,6.99,34.18,21661325,control,,
1725,7/31/2023 9:40,7.09,34.22,21661325,control,,
1726,7/31/2023 9:45,7.19,34.32,21661325,control,,
1727,7/31/2023 9:50,7.45,34.38,21661325,control,,
1728,7/31/2023 9:55,7.78,34.44,21661325,control,,
1729,7/31/2023 10:00,7.05,34.46,21661325,control,,
1730,7/31/2023 10:05,7.57,34.52,21661325,control,,
1731,7/31/2023 10:10,7.71,34.58,21661325,control,,
1732,7/31/2023 10:15,7.65,34.58,21661325,control,,
1733,7/31/2023 10:20,7.91,34.7,21661325,control,,
1734,7/31/2023 10:25,7.9,34.74,21661325,control,,
1735,7/31/2023 10:30,8.07,34.82,21661325,control,,
1736,7/31/2023 10:35,7.54,34.88,21661325,control,,
1737,7/31/2023 10:40,7.82,34.98,21661325,control,,
1738,7/31/2023 10:45,7.61,34.88,21661325,control,,
1739,7/31/2023 10:50,7.53,34.88,21661325,control,,
1740,7/31/2023 10:55,7.93,34.98,21661325,control,,
1741,7/31/2023 11:00,8.49,35.12,21661325,control,,
1742,7/31/2023 11:05,8.59,35.26,21661325,control,,
1743,7/31/2023 11:10,8.77,35.36,21661325,control,,
1744,7/31/2023 11:15,8.9,35.44,21661325,control,,
1745,7/31/2023 11:20,8.92,35.54,21661325,control,,
1746,7/31/2023 11:25,8.94,35.62,21661325,control,,
1747,7/31/2023 11:30,9.12,35.68,21661325,control,,
1748,7/31/2023 11:35,9.2,35.74,21661325,control,,
1749,7/31/2023 11:40,9.48,35.82,21661325,control,,
1750,7/31/2023 11:45,9.3,35.92,21661325,control,,
1751,7/31/2023 11:50,9.62,35.96,21661325,control,,
1752,7/31/2023 11:55,9.9,36.06,21661325,control,,
1753,7/31/2023 12:00,9.83,36.14,21661325,control,,
1754,7/31/2023 12:05,9.75,36.2,21661325,control,,
1755,7/31/2023 12:10,9.99,36.32,21661325,control,,
1756,7/31/2023 12:15,10.1,36.34,21661325,control,,
1757,7/31/2023 12:20,9.61,36.32,21661325,control,,
1758,7/31/2023 12:25,9.51,36.26,21661325,control,,
1759,7/31/2023 12:30,9.54,36.26,21661325,control,,
1760,7/31/2023 12:35,9.64,36.24,21661325,control,,
1761,7/31/2023 12:40,9.39,36.26,21661325,control,,
1762,7/31/2023 12:45,9.14,36.24,21661325,control,,
1763,7/31/2023 12:50,9.29,36.22,21661325,control,,
1764,7/31/2023 12:55,9.42,36.3,21661325,control,,
1765,7/31/2023 13:00,9.41,36.36,21661325,control,,
1766,7/31/2023 13:05,9.46,36.48,21661325,control,,
1767,7/31/2023 13:10,9.49,36.58,21661325,control,,
1768,7/31/2023 13:15,9.97,36.7,21661325,control,,
1769,7/31/2023 13:20,9.99,36.82,21661325,control,,
1770,7/31/2023 13:25,9.8,36.8,21661325,control,,
1771,7/31/2023 13:30,10.04,36.86,21661325,control,,
1772,7/31/2023 13:35,9.75,36.88,21661325,control,,
1773,7/31/2023 13:40,9.57,36.68,21661325,control,,
1774,7/31/2023 13:45,9.35,36.58,21661325,control,,
1775,7/31/2023 13:50,9.28,36.52,21661325,control,,
1776,7/31/2023 13:55,9.18,36.5,21661325,control,,
1777,7/31/2023 14:00,9.23,36.42,21661325,control,,
1778,7/31/2023 14:05,8.97,36.38,21661325,control,,
1779,7/31/2023 14:10,8.96,36.2,21661325,control,,
1780,7/31/2023 14:15,8.92,36.24,21661325,control,,
1781,7/31/2023 14:20,9.42,36.32,21661325,control,,
1782,7/31/2023 14:25,9.35,36.3,21661325,control,,
1783,7/31/2023 14:30,9.39,36.44,21661325,control,,
1784,7/31/2023 14:35,9.78,36.62,21661325,control,,
1785,7/31/2023 14:40,9.61,36.62,21661325,control,,
1786,7/31/2023 14:45,9.42,36.48,21661325,control,,
1787,7/31/2023 14:50,9.46,36.44,21661325,control,,
1788,7/31/2023 14:55,9.43,36.48,21661325,control,,
1789,7/31/2023 15:00,9.27,36.36,21661325,control,,
1790,7/31/2023 15:05,9.22,36.34,21661325,control,,
1791,7/31/2023 15:10,9.31,36.34,21661325,control,,
1792,7/31/2023 15:15,9.32,36.36,21661325,control,,
1793,7/31/2023 15:20,9.3,36.4,21661325,control,,
1794,7/31/2023 15:25,9.51,36.32,21661325,control,,
1795,7/31/2023 15:30,9.69,36.44,21661325,control,,
1796,7/31/2023 15:35,9.89,36.5,21661325,control,,
1797,7/31/2023 15:40,10.17,36.66,21661325,control,,
1798,7/31/2023 15:45,9.89,36.6,21661325,control,,
1799,7/31/2023 15:50,10.34,36.6,21661325,control,,
1800,7/31/2023 15:55,9.61,36.6,21661325,control,,
1801,7/31/2023 16:00,9.41,36.46,21661325,control,,
1802,7/31/2023 16:05,8.97,36.3,21661325,control,,
1803,7/31/2023 16:10,9.5,36.34,21661325,control,,
1804,7/31/2023 16:15,9.35,36.22,21661325,control,,
1805,7/31/2023 16:20,9.64,36.44,21661325,control,,
1806,7/31/2023 16:25,9.55,36.34,21661325,control,,
1807,7/31/2023 16:30,9.1,36.16,21661325,control,,
1808,7/31/2023 16:35,8.98,36,21661325,control,,
1809,7/31/2023 16:40,8.88,35.84,21661325,control,,
1810,7/31/2023 16:45,9.11,35.9,21661325,control,,
1811,7/31/2023 16:50,9.3,35.92,21661325,control,,
1812,7/31/2023 16:55,9.43,35.92,21661325,control,,
1813,7/31/2023 17:00,9.27,35.98,21661325,control,,
1814,7/31/2023 17:05,9.29,35.94,21661325,control,,
1815,7/31/2023 17:10,9.18,35.86,21661325,control,,
1816,7/31/2023 17:15,9.4,35.86,21661325,control,,
1817,7/31/2023 17:20,9.13,35.8,21661325,control,,
1818,7/31/2023 17:25,8.96,35.72,21661325,control,,
1819,7/31/2023 17:30,9,35.72,21661325,control,,
1820,7/31/2023 17:35,9.07,35.68,21661325,control,,
1821,7/31/2023 17:40,9.25,35.68,21661325,control,,
1822,7/31/2023 17:45,9.3,35.64,21661325,control,,
1823,7/31/2023 17:50,9.18,35.62,21661325,control,,
1824,7/31/2023 17:55,9.36,35.64,21661325,control,,
1825,7/31/2023 18:00,9.19,35.66,21661325,control,,
1826,7/31/2023 18:05,9.46,35.64,21661325,control,,
1827,7/31/2023 18:10,9.74,35.62,21661325,control,,
1828,7/31/2023 18:15,9.71,35.62,21661325,control,,
1829,7/31/2023 18:20,9.7,35.58,21661325,control,,
1830,7/31/2023 18:25,9.64,35.52,21661325,control,,
1831,7/31/2023 18:30,9.6,35.44,21661325,control,,
1832,7/31/2023 18:35,9.54,35.36,21661325,control,,
1833,7/31/2023 18:40,9.51,35.28,21661325,control,,
1834,7/31/2023 18:45,9.5,35.22,21661325,control,,
1835,7/31/2023 18:50,9.42,35.2,21661325,control,,
1836,7/31/2023 18:55,9.39,35.14,21661325,control,,
1837,7/31/2023 19:00,9.31,35.1,21661325,control,,
1838,7/31/2023 19:05,9.25,35.06,21661325,control,,
1839,7/31/2023 19:10,9.13,35,21661325,control,,
1840,7/31/2023 19:15,9.07,34.94,21661325,control,,
1841,7/31/2023 19:20,9.06,34.88,21661325,control,,
1842,7/31/2023 19:25,9,34.78,21661325,control,,
1843,7/31/2023 19:30,8.89,34.7,21661325,control,,
1844,7/31/2023 19:35,8.77,34.64,21661325,control,,
1845,7/31/2023 19:40,8.6,34.58,21661325,control,,
1846,7/31/2023 19:45,8.46,34.48,21661325,control,,
1847,7/31/2023 19:50,8.44,34.38,21661325,control,,
1848,7/31/2023 19:55,8.36,34.32,21661325,control,,
1849,7/31/2023 20:00,8.31,34.28,21661325,control,,
1850,7/31/2023 20:05,8.38,34.28,21661325,control,,
1851,7/31/2023 20:10,8.22,34.24,21661325,control,,
1852,7/31/2023 20:15,8.13,34.2,21661325,control,,
1853,7/31/2023 20:20,8.11,34.16,21661325,control,,
1854,7/31/2023 20:25,8.12,34.14,21661325,control,,
1855,7/31/2023 20:30,8.1,34.1,21661325,control,,
1856,7/31/2023 20:35,8.04,34.06,21661325,control,,
1857,7/31/2023 20:40,8.03,34.04,21661325,control,,
1858,7/31/2023 20:45,7.92,34.04,21661325,control,,
1859,7/31/2023 20:50,7.84,34,21661325,control,,
1860,7/31/2023 20:55,7.83,33.98,21661325,control,,
1861,7/31/2023 21:00,7.8,33.96,21661325,control,,
1862,7/31/2023 21:05,7.8,33.92,21661325,control,,
1863,7/31/2023 21:10,7.73,33.92,21661325,control,,
1864,7/31/2023 21:15,7.67,33.9,21661325,control,,
1865,7/31/2023 21:20,7.68,33.88,21661325,control,,
1866,7/31/2023 21:25,7.67,33.86,21661325,control,,
1867,7/31/2023 21:30,7.64,33.84,21661325,control,,
1868,7/31/2023 21:35,7.48,33.82,21661325,control,,
1869,7/31/2023 21:40,7.34,33.82,21661325,control,,
1870,7/31/2023 21:45,7.3,33.82,21661325,control,,
1871,7/31/2023 21:50,6.97,33.82,21661325,control,,
1872,7/31/2023 21:55,6.67,33.78,21661325,control,,
1873,7/31/2023 22:00,6.97,33.74,21661325,control,,
1874,7/31/2023 22:05,6.79,33.72,21661325,control,,
1875,7/31/2023 22:10,6.86,33.7,21661325,control,,
1876,7/31/2023 22:15,6.96,33.7,21661325,control,,
1877,7/31/2023 22:20,6.9,33.68,21661325,control,,
1878,7/31/2023 22:25,6.88,33.66,21661325,control,,
1879,7/31/2023 22:30,6.77,33.66,21661325,control,,
1880,7/31/2023 22:35,6.81,33.64,21661325,control,,
1881,7/31/2023 22:40,7.01,33.64,21661325,control,,
1882,7/31/2023 22:45,6.79,33.64,21661325,control,,
1883,7/31/2023 22:50,6.7,33.68,21661325,control,,
1884,7/31/2023 22:55,6.69,33.74,21661325,control,,
1885,7/31/2023 23:00,6.89,33.82,21661325,control,,
1886,7/31/2023 23:05,6.9,33.88,21661325,control,,
1887,7/31/2023 23:10,6.81,33.9,21661325,control,,
1888,7/31/2023 23:15,6.69,33.86,21661325,control,,
1889,7/31/2023 23:20,6.64,33.82,21661325,control,,
1890,7/31/2023 23:25,6.75,33.8,21661325,control,,
1891,7/31/2023 23:30,6.9,33.84,21661325,control,,
1892,7/31/2023 23:35,6.87,33.86,21661325,control,,
1893,7/31/2023 23:40,6.91,33.88,21661325,control,,
1894,7/31/2023 23:45,6.91,33.88,21661325,control,,
1895,7/31/2023 23:50,6.7,33.86,21661325,control,,
1896,7/31/2023 23:55,6.77,33.84,21661325,control,,
1897,8/1/2023 0:00,6.67,33.84,21661325,control,,
1898,8/1/2023 0:05,6.74,33.84,21661325,control,,
1899,8/1/2023 0:10,6.71,33.82,21661325,control,,
1900,8/1/2023 0:15,6.76,33.82,21661325,control,,
1901,8/1/2023 0:20,6.64,33.8,21661325,control,,
1902,8/1/2023 0:25,6.49,33.78,21661325,control,,
1903,8/1/2023 0:30,6.32,33.78,21661325,control,,
1904,8/1/2023 0:35,6.43,33.76,21661325,control,,
1905,8/1/2023 0:40,6.26,33.72,21661325,control,,
1906,8/1/2023 0:45,6.39,33.72,21661325,control,,
1907,8/1/2023 0:50,6.65,33.72,21661325,control,,
1908,8/1/2023 0:55,6.57,33.7,21661325,control,,
